2025-03-28 03:14:45,393 INFO    MainThread:2418 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /Users/liuyihao/Desktop/m2cw/wandb/run-20250328_031445-ph3aswk2/logs/debug.log
2025-03-28 03:15:20,790 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 03:15:28,256 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 03:15:28,457 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 03:15:28,457 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 03:16:37,830 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 03:20:35,998 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 03:20:36,001 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:18,199 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:18,230 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:18,236 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:20,432 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:20,434 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:20,434 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:20,650 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:20,652 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:20,652 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:20,875 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:20,899 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:20,899 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:25,615 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:25,618 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:25,618 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:41,649 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:41,672 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:41,672 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:43,654 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:43,656 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:43,656 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:43,769 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:43,771 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:43,771 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:43,869 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:43,870 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:43,870 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:43,946 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:43,948 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:43,948 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:54:48,656 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:54:48,657 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:54:48,658 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:04,962 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:04,967 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:04,967 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:06,587 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:06,602 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:06,602 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:06,743 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:06,745 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:06,745 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:07,791 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:07,794 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:07,794 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:19,174 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:19,176 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:19,176 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:21,497 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:21,506 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:21,508 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:21,515 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:21,522 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:21,535 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:21,984 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:21,988 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:22,002 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:22,187 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:22,204 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:22,205 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:25,485 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:25,487 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:25,488 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:56:26,267 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:56:26,273 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:56:26,273 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:58:12,084 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:58:12,089 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:58:12,090 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:58:14,142 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 14:58:14,144 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 14:58:14,144 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 14:58:20,829 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 15:00:16,354 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 15:00:16,355 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
