2025-03-28 01:54:59,704 INFO    MainThread:2418 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /Users/liuyihao/Desktop/m2cw/wandb/run-20250328_015459-8go65mdi/logs/debug.log
2025-03-28 01:55:01,106 INFO    MainThread:2418 [backend.py:_multiprocessing_setup():101] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2025-03-28 01:55:01,106 INFO    MainThread:2418 [wandb_init.py:init():798] backend started and connected
2025-03-28 01:55:01,114 INFO    MainThread:2418 [wandb_run.py:_label_probe_notebook():1204] probe notebook
2025-03-28 01:55:01,116 INFO    MainThread:2418 [wandb_init.py:init():891] updated telemetry
2025-03-28 01:55:01,244 INFO    MainThread:2418 [wandb_init.py:init():915] communicating run to backend with 90.0 second timeout
2025-03-28 01:55:01,525 INFO    MainThread:2418 [wandb_init.py:init():990] starting run threads in backend
2025-03-28 01:55:01,638 INFO    MainThread:2418 [wandb_run.py:_console_start():2375] atexit reg
2025-03-28 01:55:01,638 INFO    MainThread:2418 [wandb_run.py:_redirect():2227] redirect: wrap_raw
2025-03-28 01:55:01,639 INFO    MainThread:2418 [wandb_run.py:_redirect():2292] Wrapping output streams.
2025-03-28 01:55:01,639 INFO    MainThread:2418 [wandb_run.py:_redirect():2315] Redirects installed.
2025-03-28 01:55:01,639 INFO    MainThread:2418 [wandb_init.py:init():1032] run started, returning control to user process
2025-03-28 01:55:01,640 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 01:55:01,641 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 01:56:12,322 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 01:57:30,747 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 01:57:30,747 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:02:44,459 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:02:44,468 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:02:44,468 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:02:46,941 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:02:46,950 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:02:46,950 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:43,348 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:43,352 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:43,353 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:45,639 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:45,641 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:45,648 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:50,161 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:50,163 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:50,163 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:50,492 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:50,493 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:50,493 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:50,911 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:50,913 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:50,913 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:10:54,918 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:10:54,935 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:10:54,935 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:11:02,637 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:11:02,641 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:11:02,641 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:11:20,510 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:11:20,512 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:11:20,512 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:13,606 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:13,611 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:13,611 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:32,406 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:32,408 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:32,408 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:32,568 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:32,570 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:32,570 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:32,711 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:32,713 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:32,713 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:33,875 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:33,877 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:33,877 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:34,158 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:34,159 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:34,159 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:34,366 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:34,367 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:34,367 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:39,241 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:39,243 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:39,243 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:52,160 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:52,162 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:52,162 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:13:54,887 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:13:54,890 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:13:54,890 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:14:25,254 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:14:25,256 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:14:25,256 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:15:10,813 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:15:10,816 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:15:10,816 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:15:15,476 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:15:15,484 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:15:15,484 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:15:24,295 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:22:19,316 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:22:19,317 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:23:16,063 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:23:30,204 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:23:30,205 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:23:52,698 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:23:55,626 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:23:55,626 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:00,107 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:00,207 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:00,207 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:33,725 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:33,731 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:33,731 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:34,591 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:34,593 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:34,593 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:34,965 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:34,966 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:34,966 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:37,634 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:37,636 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:37,636 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:38,373 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:38,374 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:38,374 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:38,826 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:24:38,827 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:24:38,827 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:24:46,501 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:31:56,801 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:31:56,801 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:34:22,585 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:34:22,588 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:34:22,589 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:34:42,610 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:34:42,616 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:34:42,616 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 02:34:51,657 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 02:43:39,479 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 02:43:39,482 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 03:02:11,670 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 03:02:11,696 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 03:02:11,703 INFO    MainThread:2418 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-28 03:02:29,025 INFO    MainThread:2418 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-28 03:02:29,135 INFO    MainThread:2418 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /Users/liuyihao/Desktop/m2cw/wandb/run-20250328_030229-ah6y0hmg/logs/debug.log
2025-03-28 03:02:29,135 INFO    MainThread:2418 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to /Users/liuyihao/Desktop/m2cw/wandb/run-20250328_030229-ah6y0hmg/logs/debug-internal.log
2025-03-28 03:02:29,136 INFO    MainThread:2418 [wandb_init.py:init():761] calling init triggers
2025-03-28 03:02:29,136 INFO    MainThread:2418 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-03-28 03:02:29,137 INFO    MainThread:2418 [wandb_init.py:init():773] finishing previous run: 8go65mdi
2025-03-28 03:02:29,138 INFO    MainThread:2418 [wandb_run.py:_finish():2112] finishing run liuyihao649-university-of-cambridge/qwen-eval/8go65mdi
2025-03-28 03:02:29,141 ERROR   MainThread:2418 [jupyter.py:save_history():450] Run pip install nbformat to save notebook history
2025-03-28 03:02:29,141 INFO    MainThread:2418 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-28 03:02:29,141 INFO    MainThread:2418 [wandb_init.py:_jupyter_teardown():581] cleaning up jupyter logic
2025-03-28 03:02:29,141 INFO    MainThread:2418 [wandb_run.py:_atexit_cleanup():2340] got exitcode: 0
2025-03-28 03:02:29,142 INFO    MainThread:2418 [wandb_run.py:_restore():2322] restore
2025-03-28 03:02:29,144 INFO    MainThread:2418 [wandb_run.py:_restore():2328] restore done
2025-03-28 03:02:30,071 INFO    MainThread:2418 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-03-28 03:02:30,072 INFO    MainThread:2418 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-03-28 03:02:30,073 INFO    MainThread:2418 [wandb_run.py:_footer_sync_info():3917] logging synced files
